SentenceId,Sentiment,Phrase
345,3,"The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities ... certainly raises the film above anything Sandler 's been attached to before ."
346,1,Fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .
347,2,"... a ho-hum affair , always watchable yet hardly memorable ."
348,1,"I just saw this movie ... well , it 's probably not accurate to call it a movie ."
349,2,"Though uniformly well acted , especially by young Ballesta and Galan -LRB- a first-time actor -RRB- , writer\/director Achero Manas 's film is schematic and obvious ."
350,2,"When you resurrect a dead man , Hard Copy should come a-knocking , no ?"
351,2,"If the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you , the simplistic Heaven will quite likely be more like hell ."
352,2,"It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive ."
353,2,"For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love ."
354,1,Purports to be a Hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging .
355,3,Too clever by about nine-tenths .
356,1,This is no `` Waterboy ! ''
357,2,"They 're going through the motions , but the zip is gone ."
358,2,"The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off ."
359,2,"Not as good as the original , but what is ..."
360,4,Those moviegoers who would automatically bypass a hip-hop documentary should give `` Scratch '' a second look .
361,3,Bigelow offers some flashy twists and turns that occasionally fortify this turgid fable .
362,1,An unsophisticated sci-fi drama that takes itself all too seriously .
363,0,"Stupid , infantile , redundant , sloppy , over-the-top , and amateurish ."
364,2,Resident Evil is what comes from taking John Carpenter 's Ghosts of Mars and eliminating the beheadings .
365,0,"The movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates ."
366,4,"With or without the sex , a wonderful tale of love and destiny , told well by a master storyteller"
367,3,"Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary ."
368,3,"A terrific date movie , whatever your orientation ."
369,0,"Once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny ."
370,1,How do you make a movie with depth about a man who lacked any ?
371,1,Translation : ` We do n't need to try very hard . '
372,4,"`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies ."
373,2,Less front-loaded and more shapely than the two-hour version released here in 1990 .
374,4,"An ambitious movie that , like Shiner 's organizing of the big fight , pulls off enough of its effects to make up for the ones that do n't come off ."
375,4,"Some movies suck you in despite their flaws , and Heaven is one such beast ."
376,4,Very well written and directed with brutal honesty and respect for its audience .
377,4,"Twenty years after its first release , E.T. remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career ."
378,1,Gooding offers a desperately ingratiating performance .
379,1,... stumbles over every cheap trick in the book trying to make the outrage come even easier .
380,3,Nicely combines the enigmatic features of ` Memento ' with the hallucinatory drug culture of ` Requiem for a Dream . '
381,4,"Every individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will take away is the sense that peace is possible ."
382,0,Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .
383,0,This ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .
384,1,"Broder 's screenplay is shallow , offensive and redundant , with pitifully few real laughs ."
385,4,Leguizamo and Jones are both excellent and the rest of the cast is uniformly superb .
386,1,"Trying to figure out the rules of the Country Bear universe -- when are bears bears and when are they like humans , only hairier -- would tax Einstein 's brain ."
387,2,"`` Feardotcom '' has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker ."
388,4,"Delia , Greta , and Paula rank as three of the most multilayered and sympathetic female characters of the year ."
389,3,The beauty of Alexander Payne 's ode to the Everyman is in the details .
390,1,"The town has kind of an authentic feel , but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial ."
391,1,"Julie Davis is the Kathie Lee Gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent ."
392,3,"Much credit must be given to the water-camera operating team of Don King , Sonny Miller , and Michael Stewart ."
393,2,"In this film , Aussie David Caesar channels the not-quite-dead career of Guy Ritchie ."
394,4,"As averse as I usually am to feel-good , follow-your-dream Hollywood fantasies , this one got to me ."
395,3,"Maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is ."
396,2,Would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ?
397,0,"Loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness ."
398,1,"This misty-eyed Southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand ."
399,1,To be oblivious to the existence of this film would be very sweet indeed .
400,3,Despite its flaws ... Belinsky is still able to create an engaging story that keeps you guessing at almost every turn .
